18000, 5, /data/simple/testSwap_8.matrix
414.0009999
0, 14016, 0.02117451811, 102.5189998
1, 2114, 0.1876735559, 111.671
2, 1314, 0.1904936596, 96.18599987
3, 551, 0.227736963, 100.885
4, 284, 0.04633479385, 119.1630001
5, 174, 0.02246134236, 105.9529998
6, 134, 0.01788563179, 114.8789999
7, 95, 0.01505811237, 96.33100009
8, 92, 0.01393114189, 102.819
9, 86, 0.01363948213, 110.211
10, 91, 0.009884124029, 115.4790001
11, 100, 0.008067964967, 99.05999994
12, 85, 0.01343824506, 106.9159999
13, 88, 0.01286459125, 105.7360001
14, 108, 0.01519319058, 100.3769999
15, 128, 0.01957209312, 99.59800005
16, 153, 0.02477591204, 110.1700001
17, 173, 0.02771516163, 99.4599998
18, 196, 0.03271870091, 112.5880001
19, 187, 0.03475503283, 102.132
20, 181, 0.0339867464, 103.2019999
21, 176, 0.02421351469, 111.5869999
22, 161, 0.02798209527, 103.4029999
23, 155, 0.02084158405, 98.11599994
24, 142, 0.02031698902, 107.5610001
25, 132, 0.0177685221, 107.2869999
26, 125, 0.01659756167, 102.6270001
27, 124, 0.01355625766, 115.3440001
28, 105, 0.01329749023, 97.23899984
29, 93, 0.01174661642, 99.92700005
30, 97, 0.01056640614, 105.9829998
31, 87, 0.01288515433, 93.45599985
32, 76, 0.01068373371, 105.8150001
33, 61, 0.008686660991, 113.392
34, 48, 0.00649923035, 108.3820002
35, 50, 0.006158981562, 98.28200006
36, 43, 0.007585412208, 103.7030001
37, 53, 0.006079677159, 104.2190001
38, 42, 0.005550819397, 96.97300005
39, 60, 0.00513437956, 114.8040001
40, 47, 0.007883101136, 101.5440001
41, 48, 0.00669567883, 109.2620001
42, 33, 0.006768970377, 115.404
43, 32, 0.004137499126, 94.99800014
44, 34, 0.005331184387, 113.7549999
45, 41, 0.003599503314, 99.40899992
46, 40, 0.0060058839, 98.31800008
47, 50, 0.005885662152, 101.165
48, 47, 0.006430944626, 101.96
49, 42, 0.005919896607, 105.918
50, 40, 0.006864311583, 117.543
51, 47, 0.00717222402, 93.03999996
52, 41, 0.00650625871, 101.744
53, 35, 0.004211299277, 107.1660001
54, 53, 0.004365607581, 97.86500001
55, 59, 0.006074134355, 102.086
56, 60, 0.007306189592, 109.4429998
57, 50, 0.006417129556, 107.2450001
58, 44, 0.005320859238, 96.53100014
59, 34, 0.003738299751, 102.319
60, 29, 0.003536535798, 101.9359999
61, 31, 0.00359514718, 98.66499996
62, 27, 0.003456236251, 109.4119999
63, 27, 0.002376424362, 102.977
64, 29, 0.002864676752, 118.2539999
65, 29, 0.002674704315, 93.4059999
66, 31, 0.002829618137, 101.3279998
67, 26, 0.003562500848, 120.118
68, 20, 0.003445736956, 102.9350002
69, 22, 0.002091733453, 94.58999991
70, 23, 0.002069110676, 110.8249998
71, 24, 0.003514693288, 99.56099987
72, 22, 0.002378404084, 112.5039999
73, 31, 0.003072219163, 110.5089998
74, 30, 0.003910770447, 94.87299991
75, 22, 0.002614315727, 105.161
76, 22, 0.003307614017, 103.803
77, 19, 0.003042155472, 97.40700006
78, 17, 0.003135753412, 104.8939998
79, 23, 0.002218389589, 112.937
80, 27, 0.003859641458, 105.7859998
81, 25, 0.003346196666, 97.32200003
82, 32, 0.003483178965, 102.977
83, 33, 0.00506331374, 102.385
84, 38, 0.004761625149, 96.773
85, 40, 0.004909462911, 106.5369999
86, 41, 0.004096288211, 112.02
87, 35, 0.005633028362, 116.7550001
88, 36, 0.005260484375, 101.1099999
89, 38, 0.006895853382, 96.70600009
90, 37, 0.00524178095, 107.6030002
91, 35, 0.0038461052, 107.77
92, 33, 0.004613872563, 97.37700009
93, 39, 0.00376309632, 102.569
94, 45, 0.005274755921, 110.862
95, 56, 0.006289722451, 104.7359998
96, 56, 0.006977510711, 118.276
97, 62, 0.004518439754, 95.62199998
98, 59, 0.007755149253, 105.5220001
99, 69, 0.00706271746, 104.5769999
100, 61, 0.00804359093, 96.65700006
101, 57, 0.007765324431, 100.852
102, 56, 0.006599688478, 120.1299999
103, 51, 0.005551451435, 102.3099999
104, 56, 0.006026249779, 107.425
105, 57, 0.00807736667, 95.85700011
106, 64, 0.005786140523, 104.0770001
107, 68, 0.007331966205, 104.5190001
108, 59, 0.009998550238, 100.6989999
109, 59, 0.006154776471, 108.3950002
110, 57, 0.008215637312, 100.9339998
111, 65, 0.008978400472, 103.2020001
112, 74, 0.01160684266, 92.86400008
113, 82, 0.013438995, 115.721
114, 81, 0.01430130764, 106.3940001
115, 89, 0.01381112532, 105.0450001
116, 100, 0.01218029953, 97.10100007
117, 112, 0.01107318884, 108.9020002
118, 110, 0.01479798942, 104.8479998
119, 114, 0.01582906299, 110.1789999
120, 104, 0.01648710291, 98.37199998
121, 110, 0.01995152927, 106.6529999
122, 110, 0.01604807, 111.079
123, 110, 0.01765506293, 104.3280001
124, 105, 0.02080042233, 104.023
125, 128, 0.01997705997, 106.2450001
126, 124, 0.02270150056, 102.319
127, 130, 0.02088172647, 92.04200006
128, 143, 0.02184468865, 103.8179998
129, 157, 0.02236501263, 102.425
130, 205, 0.02850754417, 112.9610002
131, 222, 0.03369411666, 95.02099991
132, 260, 0.03900859084, 109.8700001
133, 232, 0.03757102674, 108.5699999
134, 221, 0.03037274653, 105.506
135, 178, 0.02700598792, 97.80699992
136, 166, 0.02019788622, 105.927
137, 161, 0.01630200483, 106.286
138, 149, 0.0160208342, 91.98799992
139, 116, 0.01444107569, 110.6450002
140, 108, 0.01101041522, 102.4950001
141, 110, 0.01075334805, 101.4849999
142, 105, 0.01450884415, 115.5509999
143, 93, 0.01379667527, 95.28999996
144, 73, 0.01078024077, 105.628
145, 46, 0.009246954353, 110.803
146, 38, 0.004326361441, 94.27399993
147, 32, 0.003312624303, 109.8039999
148, 24, 0.003956030552, 112.9759998
149, 27, 0.002483481529, 99.58500004
150, 24, 0.00271006766, 102.628
151, 19, 0.002683387252, 105.1360002
152, 14, 0.002198478253, 100.451
153, 15, 0.001570479442, 109.845
154, 24, 0.002175912208, 113.05
155, 24, 0.002924496836, 94.80700016
156, 29, 0.003901613764, 114.938
157, 24, 0.003842881973, 100.402
158, 21, 0.003130929145, 92.94300008
159, 23, 0.003891243751, 106.0189998
160, 21, 0.002774183894, 107.0439999
161, 21, 0.002395815605, 103.2779999
162, 19, 0.002903095417, 109.9759998
163, 23, 0.002156493379, 101.4689999
164, 21, 0.002813988482, 101.9689999
165, 19, 0.002340692373, 111.4119999
166, 10, 0.001923648068, 96.40600014
167, 11, 0.0008320022139, 103.0610001
168, 10, 0.002913916852, 101.819
169, 3, 0.001149031919, 98.88199997
170, 5, 0.0008247433605, 103.569
171, 3, 0.001070741643, 105.9449999
172, 2, 0.001010059335, 103.6270001
173, 1, 2.330217439e-05, 102.1990001
174, 0, 0, 108.4949999
175, 30042, 18295.32
18709.448
